,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,E_PACE,E_DEF_RATING
13,2023-24,GSW,Golden State Warriors,22300399,2023-12-23,GSW vs. POR,1610612757,1040,1599,0.65,0.593,1694,3404,0.498,0.475,445,1296,0.343,0.366,1249,2108,0.593,0.549,100.5,111.5
16,2023-24,GSW,Golden State Warriors,22300386,2023-12-22,GSW vs. WAS,1610612764,1035,1717,0.603,0.582,1776,3560,0.499,0.474,502,1322,0.38,0.366,1274,2238,0.569,0.544,105.6,118.1
17,2023-24,GSW,Golden State Warriors,22300362,2023-12-19,GSW vs. BOS,1610612738,851,1560,0.546,0.588,1623,3588,0.452,0.477,537,1483,0.362,0.366,1086,2105,0.516,0.548,100.3,105.9
14,2023-24,GSW,Golden State Warriors,22300348,2023-12-17,GSW @ POR,1610612757,1040,1599,0.65,0.593,1694,3404,0.498,0.475,445,1296,0.343,0.366,1249,2108,0.593,0.549,100.5,111.5
18,2023-24,GSW,Golden State Warriors,22300339,2023-12-16,GSW vs. BKN,1610612751,784,1391,0.564,0.584,1557,3338,0.466,0.475,528,1379,0.383,0.367,1029,1959,0.525,0.543,100.6,112.9
19,2023-24,GSW,Golden State Warriors,22300325,2023-12-14,GSW @ LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
22,2023-24,GSW,Golden State Warriors,22300308,2023-12-12,GSW @ PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
25,2023-24,GSW,Golden State Warriors,22301222,2023-12-08,GSW @ OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
15,2023-24,GSW,Golden State Warriors,22301214,2023-12-06,GSW vs. POR,1610612757,1040,1599,0.65,0.593,1694,3404,0.498,0.475,445,1296,0.343,0.366,1249,2108,0.593,0.549,100.5,111.5
20,2023-24,GSW,Golden State Warriors,22300280,2023-12-02,GSW @ LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
21,2023-24,GSW,Golden State Warriors,22300273,2023-11-30,GSW vs. LAC,1610612746,848,1501,0.565,0.584,1582,3421,0.462,0.471,491,1366,0.359,0.365,1091,2055,0.531,0.542,101.2,106.0
29,2023-24,GSW,Golden State Warriors,22300060,2023-11-28,GSW @ SAC,1610612758,917,1553,0.59,0.584,1669,3437,0.486,0.475,519,1332,0.39,0.367,1150,2105,0.546,0.543,102.0,111.8
32,2023-24,GSW,Golden State Warriors,22300051,2023-11-24,GSW vs. SAS,1610612759,910,1543,0.59,0.582,1700,3484,0.488,0.475,538,1391,0.387,0.369,1162,2093,0.555,0.542,104.6,116.5
23,2023-24,GSW,Golden State Warriors,22300236,2023-11-22,GSW @ PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
33,2023-24,GSW,Golden State Warriors,22300224,2023-11-20,GSW vs. HOU,1610612745,825,1433,0.576,0.591,1547,3390,0.456,0.477,479,1398,0.343,0.366,1068,1992,0.536,0.548,98.8,105.2
26,2023-24,GSW,Golden State Warriors,22300207,2023-11-18,GSW vs. OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
27,2023-24,GSW,Golden State Warriors,22300201,2023-11-16,GSW vs. OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
35,2023-24,GSW,Golden State Warriors,22300025,2023-11-14,GSW vs. MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
36,2023-24,GSW,Golden State Warriors,22300186,2023-11-12,GSW vs. MIN,1610612750,800,1470,0.544,0.586,1530,3454,0.443,0.474,452,1296,0.349,0.368,1078,2158,0.5,0.544,101.6,103.5
37,2023-24,GSW,Golden State Warriors,22300176,2023-11-11,GSW vs. CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
9,2023-24,GSW,Golden State Warriors,22300169,2023-11-08,GSW @ DEN,1610612743,915,1624,0.563,0.584,1630,3506,0.465,0.474,453,1255,0.361,0.365,1177,2251,0.523,0.543,99.8,110.0
6,2023-24,GSW,Golden State Warriors,22300145,2023-11-06,GSW @ DET,1610612765,1006,1711,0.588,0.584,1731,3494,0.495,0.474,455,1195,0.381,0.367,1276,2299,0.555,0.544,102.3,114.7
38,2023-24,GSW,Golden State Warriors,22300142,2023-11-05,GSW @ CLE,1610612739,821,1467,0.56,0.586,1489,3236,0.46,0.474,444,1240,0.358,0.367,1045,1996,0.524,0.545,100.9,110.0
28,2023-24,GSW,Golden State Warriors,22300005,2023-11-03,GSW @ OKC,1610612760,802,1458,0.55,0.582,1517,3423,0.443,0.471,518,1463,0.354,0.365,999,1960,0.51,0.54,102.6,107.7
30,2023-24,GSW,Golden State Warriors,22300126,2023-11-01,GSW vs. SAC,1610612758,917,1553,0.59,0.584,1669,3437,0.486,0.475,519,1332,0.39,0.367,1150,2105,0.546,0.543,102.0,111.8
3,2023-24,GSW,Golden State Warriors,22300108,2023-10-30,GSW @ NOP,1610612740,895,1491,0.6,0.585,1599,3476,0.46,0.473,518,1538,0.337,0.365,1081,1938,0.558,0.544,102.8,109.5
34,2023-24,GSW,Golden State Warriors,22300096,2023-10-29,GSW @ HOU,1610612745,825,1433,0.576,0.591,1547,3390,0.456,0.477,479,1398,0.343,0.366,1068,1992,0.536,0.548,98.8,105.2
31,2023-24,GSW,Golden State Warriors,22300087,2023-10-27,GSW @ SAC,1610612758,917,1553,0.59,0.584,1669,3437,0.486,0.475,519,1332,0.39,0.367,1150,2105,0.546,0.543,102.0,111.8
24,2023-24,GSW,Golden State Warriors,22300062,2023-10-24,GSW vs. PHX,1610612756,884,1528,0.579,0.577,1626,3481,0.467,0.467,506,1367,0.37,0.362,1120,2114,0.53,0.535,99.9,111.1
